"count","artist","avg_danceability","avg_duration_ms"
44,"Tori Amos",0.455727272727273,274805.363636364
27,"Tori Kelly",0.560518518518518,212977.37037037
6,"Tormenta",0.561,178866.666666667
18,"Toro y Moi",0.608222222222222,214873.777777778
2,"Toronto",0.575,197133
8,"Toronto Mendelssohn Choir",0.321,189296.625
17,"Toronto Symphony Orchestra",0.349470588235294,239222.764705882
1,"Torsten Kerl",0.31,354240
11,"Torsten Ralf",0.230636363636364,440023
4,"Tortoise",0.572,410780
48,"Tory Lanez",0.738979166666667,216837.479166667
2,"Tosca",0.733,364453
1,"Toscha Seildel",0.288,204789
2,"Toshifumi Hinata",0.224,130693
4,"Toshiko Akiyoshi",0.5605,161966.5
20,"Total",0.73135,261087.15
2,"Total Devastation",0.876,312076
14,"Toto Cutugno",0.541,237424.857142857
6,"Totò",0.444333333333333,99047.3333333333
3,"Totó La Momposina",0.555666666666667,265347
2,"Toubab Krewe",0.549,331120
2,"Touch",0.626,263733
2,"Touch Sensitive",0.629,349413
2,"Tough Rhymes",0.721,259000
2,"Toulouse",0.665,208907
2,"Toumani Diabaté",0.361,355840
2,"Toumpakaris",0.515,153040
1,"Tourist",0.519,265759
4,"Toussaint McCall",0.42,183353
18,"Tove Lo",0.6635,218751.833333333
3,"Tove Styrke",0.536666666666667,212838
2,"Tow'rs",0.739,381468
64,"Tower Of Power",0.59378125,259927.03125
2,"Towkio",0.505,219683
4,"Town Mountain",0.5175,222287
204,"Townes Van Zandt",0.534705882352941,205482.725490196
1,"Towy",0.863,260545
2,"Toxik",0.19,228587
1,"Toy",0.475,262178
4,"Toy Dolls",0.4685,194193.5
2,"Toy Souljah",0.809,310115
4,"Toy-Box",0.704,199093.5
8,"Toya",0.77975,224266.5
1,"Toyboy & Robin",0.765,214844
2,"Toña La Negra",0.677,192400
8,"Toño Escobar Y Sus Locos",0.57375,186106.5
10,"Toño Rosario",0.8234,304944
4,"Toño Y Freddy",0.7535,151200
47,"Trace Adkins",0.559382978723404,231396
4,"Tracey Thorn",0.408,368700
4,"Tracey Ullman",0.4835,167633.5
2,"Traci Lords",0.522,430600
1,"Traci Nelson",0.813,50653
1,"Traci Parnell",0.48,302827
4,"Tracie Spencer",0.667,317386.5
7,"Tracie Thoms",0.476571428571429,238213.428571429
2,"Tracy Bonham",0.368,180733
18,"Tracy Byrd",0.643444444444444,194499.555555556
60,"Tracy Chapman",0.643366666666667,253667.566666667
3,"Tracy Huang",0.555666666666667,293173.333333333
43,"Tracy Lawrence",0.626744186046512,200589.813953488
1,"Tracy Nicole Chapman",0.67,206800
9,"Trade Martin",0.433777777777778,163724.555555556
2,"Trader Horne",0.433,133280
2,"Trading Yesterday",0.477,293907
110,"Traditional",0.360098181818182,167277.163636364
5,"Trae Tha Truth",0.7556,253138.6
86,"Traffic",0.452069767441861,310535.534883721
2,"Traffic Sound",0.436,325400
4,"Tragedy Khadafi",0.666,279127
2,"Trailer Choir",0.549,187107
41,"Train",0.568341463414634,236531.292682927
6,"Tramaine Hawkins",0.377,476132.333333333
18,"Trampled by Turtles",0.491444444444444,222365
2,"Tranquility Spree",0.135,220742
44,"Trans-Siberian Orchestra",0.392181818181818,225726
6,"Trans-X",0.68,317697.666666667
2,"Translator",0.376,243640
10,"Transplants",0.6226,237322.4
2,"Transvision Vamp",0.584,278400
6,"Tranzas",0.601333333333333,225702.333333333
2,"Trap Beckham",0.957,197467
1,"Trap Capos",0.772,278107
2,"Trapboy Freddy",0.827,352977
2,"Trapeze",0.764,373000
16,"Trapt",0.526125,241711.125
2,"Trashcan Sinatras",0.509,253293
2,"Trauma Project",0.557,497040
42,"Traveling Wilburys",0.59852380952381,207610.142857143
8,"Travie McCoy",0.6885,208318.5
10,"Traviezoz de la Zierra",0.6928,224845.2
10,"Travis",0.44,239066.8
4,"Travis Atreo",0.5475,234275
23,"Travis Barker",0.657173913043478,180165.739130435
2,"Travis Cottrell",0.366,334533
4,"Travis Denning",0.586,211833
2,"Travis Greene",0.509,591333
11,"Travis Porter",0.889909090909091,220108.090909091
139,"Travis Scott",0.69768345323741,228400.776978417
77,"Travis Tritt",0.552688311688312,226271.506493506
3,"Tray Dee",0.558333333333333,131257.666666667
1,"Treach",0.855,313827
1,"Treal Lee",0.729,273333
6,"Trebol Clan",0.748,188721.833333333
2,"Tree Vaifale",0.696,259394
2,"Trefuego",0.716,143334
1,"Trent Kendall",0.431,328400
1,"Trent Reznor",0.586,167509
5,"Trent Reznor and Atticus Ross",0.446,255665
4,"Trent Tomlinson",0.538,225633.5
2,"Tres Rosas",0.618,192000
1,"Trevor Connah",0.116,913200
10,"Trevor Daniel",0.7241,172244.4
2,"Trevor Guthrie",0.552,204360
14,"Trevor Hall",0.626571428571428,291737.714285714
31,"Trevor Jones",0.307870967741936,194550.64516129
2,"Trevor Morris",0.418,172107
34,"Trevor Pinnock",0.456941176470588,221697.647058824
6,"Trevor Rabin",0.1518,301377.666666667
2,"Trevor Rich",0.58,219400
2,"Trevor Sparks",0.757,210333
6,"Trey Anastasio",0.676333333333333,233360
6,"Trey Lorenz",0.467333333333333,276608.666666667
74,"Trey Songz",0.646081081081081,236535.702702703
8,"Treyarch",0.47175,276229.375
12,"Treyarch Sound",0.474833333333333,225911.166666667
2,"Triathalon",0.535,161472
14,"Tribal Seeds",0.782428571428571,290823.285714286
2,"Tribal Tech",0.566,424973
2,"Tribalistas",0.442,250440
37,"Trick Daddy",0.798216216216216,243941
2,"Trick James",0.709,177607
2,"Trick Pony",0.484,172000
1,"Trick Trick",0.593,285453
14,"Tricky",0.631714285714286,293215.285714286
2,"Triegy",0.685,184625
1,"Trife",0.727,209627
1,"Triganuca Nemciu",0.236,198947
4,"Trigo Limpio",0.785,204461.5
2,"Trill Ryan",0.766,121010
6,"Trillville",0.863,307649.5
4,"Trilok Kapoor",0.68,179159
2,"Trin-I-Tee 5:7",0.79,261400
25,"Trina",0.82208,230156.4
2,"Trinere",0.842,257000
4,"Trini Lopez",0.493,287686.5
2,"Trinidad Cardona",0.757,213540
7,"Trinidad James",0.656714285714286,267906.428571429
6,"Triny La Leyenda",0.605666666666667,220289
2,"Triny y La Leyenda de Tuzantla Mich.",0.581,225080
2,"Trio",0.819,206400
12,"Trio Aguilillas",0.615666666666667,186415.5
4,"Trio Costeño",0.647,168678.5
4,"Trio De Ouro",0.7935,181623.5
4,"Trio Kitara",0.5045,190960
36,"Trio Lescano",0.699388888888889,189414.055555556
2,"Trio Lissabet",0.507,238000
12,"Trio Los Condes",0.713,160333.333333333
4,"Trio Madrigal",0.255,172347
6,"Trio Maravilla",0.739333333333333,175231
2,"Trio Mocoto",0.484,247120
2,"Trio Nocturnal",0.727,163944
6,"Trio Surdina",0.684,142785.333333333
4,"Trio Vampari",0.346,203600
2,"Trio Vegabajeño",0.764,204600
2,"Trio West",0.523,185253
2,"Trio X of Sweden",0.535,297653
3,"Trip Lee",0.725333333333333,264879.666666667
3,"Triple Seis",0.775,295057.666666667
135,"Trippie Redd",0.688325925925926,172604.014814815
4,"Tripping Daisy",0.411,266487
2,"TrippyThaKid",0.853,147907
2,"Trippz Michaud",0.741,264375
3,"Tripuramba",0.544666666666667,193040
36,"Trisha Yearwood",0.612166666666667,224488.222222222
6,"Tristam",0.575333333333333,266285.833333333
14,"Tristan Powell",0.451857142857143,146352.285714286
2,"Tristan Tzara",0.506,118480
2,"Triste Janero",0.668,175933
2,"Tristeza Melancolía",0.728,223105
1,"Tritonal",0.542,228837
52,"Triumph",0.364653846153846,302163.230769231
24,"Trivium",0.438166666666667,321916.75
6,"Trixter",0.580333333333333,289000
1,"Trizz",0.628,271778
2,"Trocadero",0.584,144333
2,"Trombone Shorty",0.758,2e+05
13,"Troop",0.622461538461539,299858.384615385
2,"Troop 41",0.66,263880
8,"Trooper",0.628,224886.75
2,"Tropical Del Bravo",0.869,171485
28,"Tropical Panamá",0.669428571428571,184770.5
32,"Tropicalísimo Apache",0.7414375,255517.625
4,"Trouble",0.705,248193.5
2,"Trouble Andrew",0.655,223787
2,"Trouble Maker",0.838,219638
10,"Troy",0.6868,183301.3
1,"Troy Ave",0.656,246857
2,"Troy Dark",0.83,420099
2,"Troy Shondell",0.407,155040
5,"TroyBoi",0.7532,237642.4
32,"Troye Sivan",0.537625,210159.375
2,"Tru",0.805,201067
2,"Truckfighters",0.198,449947
10,"Trude Roesler",0.3257,213914.6
4,"Trudy Stevens",0.3345,181733.5
1,"True Damage",0.642,191720
2,"True Faith",0.792,210000
2,"True Image",0.858,222840
4,"Truslow",0.6295,209088.5
2,"Trussel",0.856,476360
2,"Truth Hurts",0.929,356000
2,"Try Ball 2 Funk",0.81,322131
6,"Tryhardninja",0.631,250795.666666667
2,"Tryo",0.826,226533
32,"Trío Los Chamas",0.67175,201557.5625
2,"Trío Re Fa Si",0.443,167863
7,"Tsai Chin",0.387571428571429,261962
32,"Tsegue-Maryam Guebrou",0.335,279816.625
3,"Tsidii Le Loka",0.351666666666667,263337.666666667
2,"Tsuneo Imahori",0.365,91233
2,"Tsuyu",0.862,254000
12,"Tubeway Army",0.561833333333333,226693.333333333
6,"Tuck & Patti",0.537,315093.333333333
6,"Tuck Andress",0.471666666666667,169902.333333333
2,"Tucka",0.845,325253
1,"Tucker Smith",0.414,261960
2,"Tuff Crew",0.944,271333
2,"Tujack",0.789,257419
5,"Tujamo",0.6728,216682.6
2,"Tukua Tauhere Teuria",0.78,31760
129,"Tullio Serafin",0.298813953488372,256306.348837209
2,"Tullycraft",0.497,183440
2,"Tulsa",0.419,233960
4,"Tulshiram Buva Dixit",0.3725,213439.75
2,"Tune Brothers",0.735,322560
6,"Tune-Yards",0.737,268800
2,"Tung Wasabi",0.485,178991
2,"Tungevaag",0.54,183798
4,"Tunghook",0.397,290973
2,"Tunji Ige",0.529,214714
4,"Turaiyur M. Rajagopala Sarma",0.4715,197500
4,"Turbonegro",0.3075,259060
6,"Turbotronic",0.783333333333333,188923
2,"Turisas",0.262,233520
3,"Turk",0.667,335866.666666667
14,"Turnover",0.505571428571429,229410.571428571
30,"Turnpike Troubadours",0.5326,258418.466666667
2,"Turtle Island String Quartet",0.528,200760
4,"Tushar Dutta",0.4565,218453.5
2,"Tusharkana Pal",0.42,202253
28,"Tuti Umpierre",0.575,138523.642857143
2,"Tuva Meyer",0.169,178250
2,"Tuxedomoon",0.649,210040
2,"Twang and Round",0.66,204027
7,"Tweet",0.613428571428572,230459.142857143
1,"Twelve'len",0.551,210960
1,"Twennynine",0.797,217453
1,"Twenty II",0.731,270400
110,"Twenty One Pilots",0.643981818181819,241868.6
1,"Twice As Much",0.359,210160
1,"Twice As Nice",0.645,181880
4,"Twiddle",0.4945,360760
10,"Twila Paris",0.3846,268820.2
4,"Twilight 22",0.8075,249826.5
2,"Twin Forks",0.546,170963
4,"Twin Peaks",0.546,177670.5
2,"Twin Shadow",0.603,211877
2,"Twinkle",0.603,191493
4,"Twinz",0.6885,220167
74,"Twista",0.730621621621621,257353.432432433
6,"Twista & The Speedknot Mobstaz",0.747666666666667,315906.666666667
2,"Twisted Bitz",0.736,361846
2,"Twisted Insane",0.775,259560
46,"Twisted Sister",0.454826086956522,242026.869565217
8,"Twiztid",0.5955,241300.25
2,"Two Another",0.795,218926
30,"Two Door Cinema Club",0.552666666666667,209353.8
12,"Two Feet",0.711166666666667,158260
17,"Two Steps from Hell",0.417941176470588,187301.352941176
2,"Two Tons Of Fun",0.684,278307
2,"Two aboriginal Songmen with didjeridu",0.657,161787
2,"Two drums, pan-pipes, male and female voices",0.558,105453
2,"Two male singers with iya drum and atchere",0.566,189200
4,"Two's Company Ensemble",0.5785,187093.5
1,"Ty Burhoe",0.175,453840
76,"Ty Dolla $ign",0.678736842105264,218832.75
12,"Ty Herndon",0.603,222620.166666667
1,"Ty Nitty",0.526,209093
4,"Ty Segall",0.2305,153546.5
2,"Ty Wagner",0.508,143013
2,"Ty$",0.647,234880
18,"Tycho",0.583222222222222,327480.444444444
8,"Tye Tribbett",0.43675,366150
64,"Tyga",0.81140625,209944.890625
7,"Tyla Yaweh",0.686,179869.571428571
2,"Tyler Brook",0.6795,113100
71,"Tyler Childers",0.495577464788732,215074.563380282
9,"Tyler Farr",0.510111111111111,193120
5,"Tyler James Williams",0.6226,210743.8
2,"Tyler Rich",0.535,186973
2,"Tyler Wood",0.538,197548
2,"Tyler Yarema",0.694,248666.5
137,"Tyler, The Creator",0.555613138686131,236183.810218978
2,"Tynisha Keli",0.38,293013
72,"Type O Negative",0.357444444444445,411498.638888889
2,"Typical Cats",0.76,233053
24,"Tyrese",0.6695,273642.083333333
34,"Tyrone Davis",0.656,260732.529411765
4,"Tyrone Wells",0.6125,235543
1,"Tyson Jennette",0.76,264573
2,"Tzotzil trumpet and reed-flute players, drummer",0.656,109013
6,"Téléphone",0.506333333333333,218382.333333333
1,"Télépopmusik",0.684,282240
2,"Tír na nÓg",0.27,202267
1,"Tõnu Kaljuste",0.172,346733
2,"Tölzer Knabenchor",0.519,170733
2,"Týr",0.548,221507
2,"U Sein Maung",0.46,181853
10,"U-God",0.8142,231610.6
5,"U-Roy",0.7688,195954.6
2,"U.K.",0.519,334040
2,"U.K. Subs",0.678,117360
2,"U.P.O.",0.404,254600
2,"U.S. 69",0.607,150360
2,"U.S.A. For Africa",0.528,427333
4,"U.S.D.A.",0.5445,220440
437,"U2",0.439235697940503,266466.205949657
2,"U96",0.639,314000
82,"UB40",0.771182926829268,245294.195121951
78,"UFO",0.385333333333333,306954.205128205
2,"UFoS",0.806,651557
67,"UGK",0.821358208955224,299482.805970149
7,"UMI",0.760714285714286,186036.285714286
6,"UNKLE",0.479333333333333,323466.833333333
4,"UPSAHL",0.815,149316.5
8,"USSR State Symphony Orchestra",0.501,85189.75
4,"UVERworld",0.597,229793.5
1,"Udbhav",0.792,422713
2,"Udi Hrant",0.471,174602
39,"Udit Narayan",0.564794871794872,354411.615384615
2,"Udo Jürgens",0.406,244693
2,"Ugly Casanova",0.564,305280
2,"Ugly Duck",0.745,204327
8,"Ugly God",0.855,145150.75
8,"Ugly Kid Joe",0.50625,260663.25
1,"Ugo Savarese",0.301,59627
19,"Ugo Tansini",0.388526315789474,209612.631578947
25,"Uhde",0.21848,321157.32
4,"Uhuru-Yenzu",0.765,463437
1,"Ukraine National Radio Symphony Orchestra",0.292,642573
1,"Ukraine National Symphony Orchestra",0.283,350000
2,"Ulf Schirmer",0.379,295973
12,"Uli",0.588166666666667,114746.5
8,"Ulices Chaidez",0.6835,216074.5
2,"Ulla Sallert",0.363,191653
1,"Ulster Orchestra",0.063,541800
2,"Ultimate Horror Sounds",0.468,60086
26,"Ultimate Spinach",0.443769230769231,319880
5,"Ultra Naté",0.727,276015.8
2,"Ultra Vivid Scene",0.436,249853
4,"Ultramagnetic MC's",0.9275,274760
24,"Ultravox",0.577083333333333,274096.666666667
4,"Uma Chakraborty",0.396,186967
43,"Uma Devi",0.573186046511628,193795.930232558
2,"Uma Mohan",0.598,361951
2,"Uma Shankar",0.708,168373
2,"Umakant",0.742,169806
2,"Umashashi",0.669,191892
22,"Umberto Giordano",0.324636363636364,285955.590909091
2,"Umberto Tozzi",0.283,242160
12,"Umberto Urbano",0.332,226416.5
2,"Umeno Tajima accompanied by Eikichi Kazari",0.48,117120
532,"Umm Kulthum",0.354308270676692,913790.620300752
6,"Umphrey's McGee",0.715666666666667,254409.666666667
4,"Uncle Acid & The Deadbeats",0.313,368526.5
2,"Uncle Bunt Stephens",0.467,178364
4,"Uncle Charlie Wilson",0.9,298727
17,"Uncle Kracker",0.716294117647059,255041.588235294
4,"Uncle Lucius",0.6535,209426.5
2,"Uncle Pete",0.674,406427
2,"Uncle Sam",0.607,345133
24,"Uncle Tupelo",0.476083333333333,217022.333333333
1,"Unclenathannn",0.824,99838
22,"Underoath",0.377909090909091,241706.909090909
10,"Underworld",0.605,403055.4
4,"Undine Von Medvey",0.662,171333.5
2,"Unearth",0.219,217133
1,"Unholy Modal Rounders",0.731,246000
2,"Unicos De Mexico",0.41,246933
2,"Unidentified accordion player",0.609,83387
2,"Uniform Choice",0.255,82490
10,"United Pursuit",0.5098,336776.2
2,"University of Delaware Jazz Ensemble I",0.47,274321
96,"University of North Texas Symphony Orchestra",0.26605625,200316.666666667
4,"Unk",0.7785,184413.5
5,"Unknown",0.341,203760.2
41,"Unknown Artist",0.332682926829268,188366.243902439
1,"Unknown Brain",0.669,179225
14,"Unknown Mortal Orchestra",0.772714285714286,252313.285714286
31,"Unknown Orchestra",0.298612903225806,225405.935483871
2,"Unlike Pluto",0.539,215290
2,"Unlimited Gravity",0.573,349655
2,"Unlimited Touch",0.697,413573
1,"Unnikrishnan",0.814,324938
2,"UnoTheActivist",0.694,2e+05
398,"Unspecified",0.471710552763819,144294.899497487
6,"Unspoken",0.49,192946.666666667
4,"Unwound",0.362,234993.5
8,"Unwritten Law",0.4755,221302.25
2,"Unxpected",0.868,60018
4,"Up Dharma Down",0.6345,230723.5
2,"Up4",0.406,96015
41,"Upchurch",0.724634146341463,190636.121951219
2,"Upon A Burning Body",0.362,193855
2,"Ur Uncle Gary",0.714,156098
2,"Ural Cossacks Choir",0.374,226438.5
2,"Uranio",0.755,201840
2,"Urban Cone",0.621,266107
2,"Urban Jazz Coalition",0.612,279187
2,"Urban Knights",0.591,437133
2,"Urban Mystic",0.429,278893
2,"Urban Sound Collective",0.798,230657
16,"Urbie Green",0.630875,176401.625
4,"Urge Overkill",0.5525,210213.5
42,"Uriah Heep",0.370571428571429,266331.857142857
2,"Urubamba",0.419,367627
4,"Us The Duo",0.727,189767
3,"Us3",0.869333333333333,305413.333333333
1,"Usha",0.599,153228
1,"Usha Ganesh",0.436,194360
2,"Usha Khanna",0.3995,273165.5
10,"Usha Mangeshkar",0.5022,228689
131,"Usher",0.702633587786259,244472.396946565
4,"Utada",0.4595,268600
2,"Utah Saints",0.53,355880
2,"Utah Symphony Orchestra",0.336,84307
2,"Utfo",0.925,311360
4,"Utopia",0.473,223473.5
18,"Utpala Sen",0.416222222222222,184396.555555556
6,"Uttara Devi",0.503,187222
4,"Uyama Hiroto",0.6225,333793
2,"Uzory",0.521,209173
3,"V",0.553666666666667,219737
2,"V G Bhatkar",0.638,198533
2,"V Tatian",0.715,134533
2,"V V Brown",0.554,184293
1,"V. Alexander",0.48,171547
4,"V. Bhatkar",0.731,189298.5
1,"V. Citov",0.558,179827
2,"V. Patterson",0.809,376864
7,"V. Ramakrishna",0.479285714285714,211570.714285714
2,"V. S. Jog",0.567,170593
2,"V. Sivaram",0.529,46670
1,"V. Togiekos",0.401,209453
8,"V.I.C.",0.845,245539.25
4,"V.Mascheroni",0.6245,199066.5
2,"V.N. Sundaram",0.558,145533
2,"V.Ripa",0.62,226933
3,"V.Sarala Rao",0.449333333333333,147529
2,"V.Savona",0.641,193880
1,"V.Vasilescu",0.419,192157
6,"VASSY",0.625333333333333,197399
1,"VGR",0.619,241452
2,"VHS Dreams",0.604,248676
5,"VIC MENSA",0.6464,267024.2
2,"VICTORIA",0.479,299700
2,"VINAI",0.649,211875
1,"VIP Mass Choir",0.559,247093
2,"VaShawn Mitchell",0.613,369160
2,"Vacation Manor",0.61,209453
2,"Vacationer",0.515,204032
4,"Vacations",0.4845,173866.5
2,"Vacile Beat",0.815,47040
1,"Vaclav Kyzivat",0.377,535000
2,"Vaggelis Konitopoulos",0.473,222493
2,"Vaggelis Livanos",0.644,132133
1,"Vaggelis Papas",0.189,191947
2,"Vaggelis Sofroniou",0.37,168120
4,"Vaggelis Sofronioy",0.367,186666.5
14,"Vagon Chicano",0.684571428571428,221611.428571428
2,"Vai Mahina",0.2215,85020
2,"Vaidya",0.606,198155
2,"Vaios",0.418,214413
3,"Vaios Malliaras",0.298333333333333,207631.333333333
4,"Val Doonican",0.636,159633.5
48,"Val Rosing",0.608708333333333,169810.583333333
2,"Val Young",0.821,360507
8,"Valdemar Davids",0.414,184940
1,"Valee",0.877,226533
2,"Valen Hsu",0.286,330533
2,"Valencia",0.378,217120
2,"Valente y Cáceres",0.572,186907
2,"Valentin Silvestrov",0.0927,217660
2,"Valentina Gonella",0.676,149500
2,"Valentina Kamenikova",0.393,487564
3,"Valentina Lisitsa",0.336,407326.333333333
1,"Valentina Tolkunova",0.633,135484
1,"Valentino",0.765,241533
11,"Valentino Fioravanti",0.517,133076.363636364
2,"Valentino Khan",0.794,190476
86,"Valentín Elizalde",0.674837209302325,193103.651162791
1,"Valeria Szervánszky",0.487,180600
4,"Valerie Broussard",0.490575,200824.75
2,"Valerie Carter",0.583,175496
1,"Valerie Masterson",0.693,103733
1,"Valerie Simpson",0.823,378173
2,"Valeron",0.794,413834
5,"Valery Gergiev",0.14358,500713.4
2,"Valery Polyansky",0.107,951120
2,"Valery Zhelobinsky",0.4265,99466.5
3,"Valiano Natali",0.501,121000
2,"Valley",0.62,203107
4,"Vallis Alps",0.683,257069.5
2,"Valora",0.535,189320
6,"Vampire Sound Inc.",0.498333333333333,315667
62,"Vampire Weekend",0.620741935483871,217731.612903226
7,"Van Cliburn",0.448142857142857,231453.285714286
2,"Van Der Graaf Generator",0.142,385467
8,"Van Dyke Parks",0.305,197623.5
274,"Van Halen",0.442467153284671,247565.467153285
1,"Van Johnson",0.55,317933
4,"Van McCoy",0.657,253008.5
365,"Van Morrison",0.550991780821917,276296.97260274
32,"Van Shipley",0.5075,207237.4375
29,"Vance Joy",0.569655172413793,245606.896551724
4,"Vancouver Sleep Clinic",0.436,254013
2,"Vandenberg",0.438,250693
6,"Vaneese Thomas",0.565166666666667,126077.666666667
2,"Vanessa",0.604,97693
2,"Vanessa Bell Armstrong",0.317,389760
2,"Vanessa Bell Armstrong, Patti Austin, Bernie K., Daryl Coley, Commissioned, Andrae Crouch, Sandra Crouch, Clifton Davis,",0.3,353733
2,"Vanessa Campagna",0.499,242107
14,"Vanessa Carlton",0.545,238181
1,"Vanessa Da Mata",0.78,235600
18,"Vanessa Hudgens",0.613611111111111,216309
4,"Vanessa Paradis",0.764,228433.5
20,"Vanessa Williams",0.5837,246570.6
2,"Vanessa Williams And Brian McKnight",0.487,284960
2,"Vanessa-Mae",0.621,295822
64,"Vangelis",0.28425,352593.65625
2,"Vanic",0.406,256500
18,"Vanilla Fudge",0.254333333333333,321691.777777778
10,"Vanilla Ice",0.9266,254069.4
4,"Vanita Amladi",0.639,178358
1,"Vanita Mishra",0.685,241453
2,"Vanity",0.787,231893
12,"Vanmala",0.488333333333333,201480.833333333
4,"Vansire",0.8005,151389.5
6,"Vaquero's Musical",0.693333333333333,177015.333333333
2,"Vargas de Tecalitlan",0.481,498640
82,"Various Artists",0.478546341463415,219006.536585366
1,"Varma",0.643,207401
30,"Varnay",0.217466666666667,283115.566666667
2,"Vas Bela",0.201,152000
4,"Vasant Desai",0.4605,146403.5
2,"Vasanta Kumari",0.552,194283
27,"Vasanti",0.556777777777778,179826.222222222
10,"Vasantrao Deshpande",0.473,192297.2
8,"Vasco Rossi",0.4755,243860
2,"Vashti",0.359,210160
38,"Vashti Bunyan",0.482421052631579,133593.684210526
10,"Vasilis Agrafiotis",0.4582,200320
2,"Vasilis Karras",0.758,180760
4,"Vasilis Mpesiris-Klarino",0.27,188993
2,"Vasilis Patsios",0.626,215813
8,"Vasilis Skaliotis",0.44475,170043.25
38,"Vasilis Tsitsanis",0.590605263157895,195037
13,"Vasiliy Kachalov",0.621692307692308,301348
2,"Vaska Jankovska",0.519,226320
2,"Vaso Stamatiou",0.515,212013
2,"Vassar Clements",0.5385,192499.5
2,"Vassilis Saleas",0.4705,185180
2,"Vassilis Tsabropoulos",0.103,118853
4,"Vast",0.564,235053.5
1,"Vasundhara Das",0.902,333093
21,"Vatsala Kumthekar",0.544380952380952,188219.285714286
8,"Vattier",0.602875,139196.5
1,"Vaughan Mason",0.778,355933
2,"Vaughan Mason and Crew",0.882,329000
2,"Vaughn Monroe and His Orchestra",0.505,180280
6,"Vaya Con Dios",0.563333333333333,223226.333333333
2,"Vayven Del Amor",0.695,250693
4,"Vedia Rıza Hanım",0.2905,189017
5,"Vedo",0.7196,182096.8
4,"Veela",0.5005,292529
14,"Veena",0.538214285714286,207510.571428571
3,"Veena Kumari",0.53,182237.666666667
2,"Vegas Cats",0.797,290200
18,"VeggieTales",0.694888888888889,147389.666666667
2,"Veil Of Maya",0.501,189858
2,"Veljko Nikolić",0.649,423333
6,"Velma Middleton",0.59,212928.666666667
8,"Velvet Revolver",0.41725,256896.75
10,"Vengaboys",0.7844,219628.2
40,"Venom",0.269,222146
2,"Vera",0.646,423004
2,"Vera Blue",0.574,231663
4,"Vera Hall",0.5595,74806.5
4,"Vera Hall Ward",0.4565,123120
6,"Vera Hall and Dock Reed",0.449666666666667,118040.333333333
1,"Vera Lynn",0.351,183893
1,"Vera Zorina",0.319,222228
1,"Verdell Primeaux",0.295,123293
2,"Verdine White",0.854,224258
30,"Vern Gosdin",0.637466666666667,197609.8
2,"Vern Reed",0.637,329493
4,"Verna Felton",0.527,77953
4,"Verni Gonzales",0.65075,261009.75
3,"Vernon Handley",0.0658666666666667,477786.666666667
47,"Veronica Gonzalez Day",0.58168085106383,144816.957446809
2,"Veronica Lake",0.461,282038
2,"Veronica Leal",0.81,286000
1,"Veronica Simeoni",0.272,134747
2,"Veronik",0.649,274416
2,"Veronika Redd",0.47,248056
2,"Veronika Winter",0.1895,454100
2,"Verscharen",0.304,158851
1,"Verse Simmonds",0.772,271293
2,"Versus The World",0.501,166240
2,"Verter la lluvia",0,93452
2,"Vertical",0.682,363677
8,"Vertical Horizon",0.53925,244700
4,"Vertical Worship",0.399,287105.5
6,"Veruca Salt",0.555333333333333,193533
7,"Verzache",0.758571428571429,170799.142857143
2,"Verónica Castro",0.415,139703
2,"Vespero",0.34,442573
2,"Vesta Williams",0.547,304627
6,"Vibe2Vibe",0.674,203450.333333333
2,"Vic Anesini",0.445,314960
1,"Vic Briedis",0.621,168760
47,"Vic Damone",0.322489361702128,176751.70212766
2,"Vic Dickenson",0.743,153533
2,"Vic Frasier",0.164,256733
2,"Vic Fuentes",0.457,205320
4,"Vic Mizzy and His Orchestra and Chorus",0.7015,86580
20,"Vic Schoen & His Orchestra",0.6563,175555.9
2,"Vice Squad",0.212,200173
2,"Vicente Archer",0.445,396520
2,"Vicente Carattini y Los Cantores de San Juan",0.693,344213
27,"Vicente Celestino",0.428703703703704,185168.666666667
2,"Vicente Coves",0.388,282573
2,"Vicente Escudero",0.618,149533
524,"Vicente Fernández",0.474583969465649,184053.13740458
1,"Vicente Garcia",0.835,259063
39,"Vicente Gomez",0.445384615384615,177582.948717949
8,"Vicentico",0.62775,235846.5
6,"Vicentico Valdés",0.511666666666667,185873.666666667
4,"Vicetone",0.606,203866.5
1,"Vicious",0.86,190200
2,"Vicious Pink",0.62,212493
4,"Vicious Teknique",0.632,261890.5
4,"Vickeblanka",0.5955,208936.5
2,"VickeeLo",0.852,123200
2,"Vicki Belmonte",0.41,200653
2,"Vicki Lawrence",0.457,220520
4,"Vicki Sue Robinson",0.6845,228513
2,"Vicki Yohe",0.26,318560
2,"Vickie Winans",0.426,337093
2,"Vicky Vale",0.59,286267
2,"Vicky Zamora",0.683,153573
16,"Vico C",0.7426875,256462.875
2,"Victimas Del Doctor Cerebro",0.556,223013
2,"Victor / Victoria Company",0.412,262533
1,"Victor Arden",0.713,188720
13,"Victor Babin",0.446307692307692,251574.153846154
8,"Victor Borge",0.43525,690026.5
4,"Victor Boucher",0.4045,166700
1,"Victor Braun",0.1,296440
1,"Victor Cardenas",0.745,189818
8,"Victor Cornelius",0.46675,184736.75
10,"Victor Garber",0.4336,266841.4
2,"Victor Garcia",0.682,233027
1,"Victor Herbert",0.535,224333
2,"Victor Internet",0.618,120375
